Item Name,Country,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999
Milled grain products,Germany,110.3,133.8,126.2,105.4,136.0,140.3,132.1,114.9,118.8,100.5,78.2,76.9,68.0,56.9,51.7,55.2,40.7,27.2,22.1,27.3,17.4,16.4,14.8,13.1,12.2
Milled grain products,Turkey,95.5,88.9,50.3,50.1,95.5,85.1,3.2,11.7,15.8,6.8,0.4,0.4,0.2,0.3,0.3,4.4,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
Milled grain products,Thailand,61.3,101.3,78.0,80.2,89.2,80.0,60.5,56.9,58.2,48.4,48.1,42.2,36.5,30.1,17.1,21.0,14.6,11.2,10.9,8.0,7.4,7.6,6.9,8.3,10.4
Milled grain products,Netherlands,54.9,57.7,50.1,43.6,43.1,51.0,36.9,30.8,34.7,38.6,30.7,32.6,52.5,36.0,29.0,25.0,41.6,41.6,41.8,41.2,25.2,22.6,17.6,11.4,12.5
Milled grain products,Rest of world,443.6,496.0,409.1,342.0,337.2,323.4,312.3,280.6,278.8,271.9,259.9,232.7,223.4,220.9,220.5,262.4,175.1,126.4,110.5,124.0,84.5,54.6,45.5,49.4,42.4
Milled grain products,World,"2,373.1","2,427.5","1,823.6","1,629.7","1,662.9","1,616.9","1,419.9","1,378.0","1,374.6","1,349.4","1,240.6","1,118.8","1,084.3",988.8,962.7,"1,078.1",722.7,546.4,484.0,504.8,412.0,356.7,291.7,277.4,246.1
Cereal and bakery foods 5/,Canada,"6,308.2","5,721.7","4,668.9","3,965.0","3,876.4","3,560.8","3,141.5","3,008.7","2,799.1","2,652.3","2,531.7","2,402.3","2,327.7","2,163.3","1,941.8","1,983.9","1,899.2","1,748.5","1,607.8","1,460.5","1,328.8","1,137.7",951.9,879.6,799.5
Cereal and bakery foods 5/,Mexico,"2,790.9","2,499.2","1,952.5","1,618.1","1,445.0","1,375.5","1,307.3","1,223.5","1,003.8",881.2,910.8,892.5,854.0,707.3,605.4,540.9,452.0,363.1,298.8,262.3,239.6,206.0,181.0,160.0,150.6
Cereal and bakery foods 5/,Italy,"1,067.5","1,061.3",812.9,763.1,610.0,543.5,475.4,450.6,452.3,430.2,375.5,372.5,337.3,301.9,299.8,320.5,310.4,272.4,261.1,227.2,212.1,193.3,179.3,168.7,174.4
Cereal and bakery foods 5/,South Korea,426.6,348.0,301.3,275.2,211.2,183.2,158.7,152.3,133.6,128.2,114.1,98.0,91.1,81.3,65.9,67.3,58.7,54.2,66.5,63.8,53.2,50.1,43.5,37.4,34.4
Cereal and bakery foods 5/,France,344.5,345.8,298.2,230.1,252.8,241.2,198.1,154.8,122.7,105.3,90.0,76.3,67.0,57.7,48.1,51.9,52.9,53.9,54.6,55.9,52.5,52.1,43.9,42.1,48.4
Cereal and bakery foods 5/,Thailand,242.3,266.7,218.3,206.5,179.8,163.1,138.2,126.7,124.5,115.2,122.4,105.0,91.8,87.6,84.9,91.8,62.9,46.9,41.0,38.3,37.3,33.7,27.2,24.6,23.2
Cereal and bakery foods 5/,Germany,226.1,223.9,177.8,162.2,186.5,181.5,150.6,135.6,133.1,146.4,145.7,134.7,123.3,102.7,94.6,106.5,94.9,84.6,78.3,75.7,67.1,51.3,52.6,52.1,46.3
Cereal and bakery foods 5/,Rest of world,"2,822.4","2,670.3","2,040.5","1,909.4","1,681.7","1,597.7","1,494.4","1,373.0","1,265.6","1,196.5","1,144.9","1,070.1","1,004.0",911.2,826.5,859.0,776.8,723.9,641.6,579.1,528.6,489.0,430.6,407.1,380.7
Cereal and bakery foods 5/,World,"14,228.5","13,136.9","10,470.4","9,129.6","8,443.4","7,846.5","7,064.2","6,625.2","6,034.7","5,655.3","5,435.1","5,151.4","4,896.2","4,413.0","3,967.0","4,021.8","3,707.8","3,347.5","3,049.7","2,762.8","2,519.2","2,213.2","1,910.0","1,771.6","1,657.5"
"red meats, fresh and frozen",Canada,"3,790.5","3,679.0","3,494.6","2,418.9","2,356.8","2,240.3","2,205.5","2,159.3","2,200.1","2,346.1","1,797.7","1,658.3","1,757.9","1,728.4","1,375.0","1,525.9","1,539.8","1,651.7","2,045.7","1,978.1","1,532.0","1,729.0","1,772.7","1,558.7","1,353.8"
"red meats, fresh and frozen",Australia,"2,589.8","2,487.0","2,304.4","2,308.7","2,360.6","2,073.1","2,063.7","2,039.7","3,106.4","2,651.6","1,523.5","1,517.0","1,242.1","1,148.2","1,150.6","1,223.1","1,383.9","1,280.9","1,242.4","1,397.2","1,146.9","1,070.1","1,023.4",820.3,621.8
"red meats, fresh and frozen",Mexico,"1,984.0","2,121.1","2,091.7","1,569.4","1,373.2","1,200.5","1,109.6","1,089.0","1,070.9",836.4,582.7,547.5,345.4,227.6,134.8,92.1,103.7,81.7,51.5,36.0,26.8,16.0,15.3,11.8,9.3
"red meats, fresh and frozen",New Zealand,"1,347.8","1,287.4","1,306.3","1,136.0",949.9,"1,187.5","1,118.0","1,101.9","1,384.9","1,163.3",967.9,948.9,893.4,718.0,614.1,742.8,659.5,706.4,784.8,769.0,619.3,583.8,575.0,515.6,417.9
"red meats, fresh and frozen",Brazil,478.0,557.7,361.5,126.7,27.0,23.1,56.6,10.1,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"red meats, fresh and frozen",Uruguay,325.9,302.8,253.4,265.1,209.8,192.3,196.8,200.8,260.2,170.4,139.6,117.9,74.2,72.5,91.5,87.2,284.6,247.8,417.4,302.9,59.2,0.0,27.5,46.7,45.1
"red meats, fresh and frozen",Nicaragua,298.8,355.1,375.9,318.5,296.4,237.2,206.9,170.0,185.0,230.2,127.2,140.0,164.8,104.9,78.2,101.7,80.5,56.2,56.6,57.2,36.4,32.9,29.4,22.0,14.4
"red meats, fresh and frozen",Rest of world,600.7,805.3,764.3,546.8,474.3,565.3,563.3,432.4,398.2,388.5,282.9,275.7,249.5,224.0,211.9,232.1,222.3,200.9,222.3,246.1,200.3,170.5,191.0,240.2,210.6
"red meats, fresh and frozen",World,"11,415.5","11,595.4","10,952.1","8,690.1","8,048.0","7,719.3","7,520.4","7,203.2","8,606.3","7,786.6","5,421.5","5,205.3","4,727.3","4,223.6","3,656.1","4,004.9","4,274.3","4,225.6","4,820.7","4,786.5","3,620.9","3,602.3","3,634.3","3,215.3","2,672.9"
Fresh or chilled red meats,Canada,"3,427.2","3,258.8","3,090.1","2,181.9","2,113.3","2,007.4","1,972.0","1,938.3","1,948.1","2,067.9","1,589.6","1,438.4","1,547.1","1,522.6","1,210.0","1,318.3","1,392.4","1,487.9","1,859.2","1,787.0","1,377.3","1,557.3","1,592.8","1,405.8","1,236.1"
Fresh or chilled red meats,Mexico,"1,638.5","1,735.2","1,789.7","1,329.5","1,186.9","1,038.9",970.7,960.3,932.9,752.1,517.0,500.7,313.9,208.5,117.1,80.6,89.7,72.0,41.7,30.2,22.7,12.4,11.6,7.8,5.3
Fresh or chilled red meats,Australia,756.6,570.2,649.4,641.9,595.7,542.2,521.5,533.6,768.4,510.4,267.3,243.1,188.6,170.7,169.3,206.1,247.3,208.1,134.0,173.4,175.9,128.2,106.0,38.5,32.2
Fresh or chilled red meats,Nicaragua,102.8,94.0,85.6,79.2,53.7,37.6,32.4,46.3,46.4,37.3,19.4,21.8,41.2,22.3,18.2,23.7,21.9,11.9,13.5,16.5,13.2,12.0,11.6,6.2,3.9
Fresh or chilled red meats,New Zealand,81.0,87.2,86.5,44.2,36.9,27.9,25.9,28.0,18.7,12.4,9.1,11.3,7.0,10.3,6.1,13.9,26.5,32.6,26.5,34.7,30.5,20.8,18.5,12.9,10.0
Fresh or chilled red meats,Argentina,73.3,67.8,60.4,23.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,15.0,13.3
Fresh or chilled red meats,Rest of world,129.6,132.5,153.1,91.4,72.3,65.7,62.0,54.4,71.0,47.8,33.9,25.5,23.5,22.7,24.7,26.3,47.4,38.7,67.1,50.7,26.1,9.9,17.1,27.5,29.0
Fresh or chilled red meats,World,"6,209.0","5,945.7","5,914.8","4,391.1","4,060.7","3,719.7","3,584.5","3,560.9","3,785.5","3,427.9","2,436.3","2,240.8","2,121.3","1,957.1","1,545.4","1,668.9","1,825.2","1,851.2","2,142.0","2,092.5","1,645.7","1,740.6","1,761.7","1,513.7","1,329.8"
Frozen red meats and parts,Australia,"1,029.9",763.2,650.7,964.0,981.7,860.6,880.4,964.6,"1,818.7","1,596.1",824.2,875.5,576.4,612.2,669.0,714.2,803.7,770.1,812.0,973.9,765.6,792.3,779.3,657.4,493.5
Frozen red meats and parts,New Zealand,937.6,809.8,906.1,871.3,630.3,882.8,858.4,890.0,"1,165.7",964.5,779.7,737.2,650.5,536.5,469.7,580.3,501.6,535.5,578.0,577.3,460.0,453.5,467.7,421.6,329.5
Frozen red meats and parts,Brazil,471.3,550.1,352.0,124.8,26.9,23.1,55.8,10.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frozen red meats and parts,Canada,360.3,416.7,402.4,233.9,240.6,229.8,231.1,219.0,249.6,276.3,206.1,218.0,209.3,204.5,164.1,206.4,146.7,163.7,186.3,191.0,154.6,170.9,179.6,152.7,117.5
Frozen red meats and parts,Mexico,343.7,367.3,289.9,235.5,179.8,159.3,137.9,127.9,136.5,83.4,65.1,46.1,30.7,18.5,17.1,11.3,13.9,9.5,9.8,5.7,4.0,3.6,3.6,4.0,4.0
Frozen red meats and parts,Uruguay,282.6,263.0,222.9,237.6,190.4,172.3,170.4,175.0,216.7,148.3,125.6,107.8,61.7,60.1,79.2,78.5,254.0,218.3,360.6,260.9,44.4,0.0,22.0,33.4,31.4
Frozen red meats and parts,Rest of world,639.8,909.4,875.2,699.9,660.6,713.8,699.4,524.4,506.3,552.0,368.5,375.8,360.4,295.1,258.5,292.0,263.6,235.2,254.3,277.4,211.7,181.1,191.9,225.3,191.6
Frozen red meats and parts,World,"4,065.2","4,079.5","3,699.2","3,367.0","2,910.3","3,041.7","3,033.4","2,910.9","4,094.1","3,620.7","2,369.2","2,360.4","1,889.0","1,726.9","1,657.6","1,882.7","1,983.5","1,932.3","2,201.0","2,286.2","1,640.3","1,601.4","1,644.1","1,494.4","1,167.5"
Fowl and other meats,Chile,180.9,406.5,249.3,153.2,125.5,134.4,115.1,139.5,130.7,80.4,72.0,62.1,43.4,41.1,21.9,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fowl and other meats,Canada,138.6,140.2,125.2,114.2,110.4,120.3,119.8,153.0,160.4,140.8,144.6,139.8,129.7,136.2,134.0,145.9,131.9,90.9,71.2,73.4,44.7,39.8,34.1,24.1,20.0
Fowl and other meats,New Zealand,32.0,34.7,25.3,21.4,33.3,35.7,31.6,21.4,19.0,17.9,15.9,13.9,12.2,10.2,9.2,13.0,10.4,12.1,11.3,9.9,9.4,11.1,10.9,10.8,10.3
Fowl and other meats,China ,8.9,7.2,7.7,7.6,9.1,16.2,15.9,17.3,21.0,24.8,13.1,12.9,24.4,21.2,18.9,15.4,17.1,11.5,10.2,7.9,6.2,8.3,3.5,3.7,2.4
Fowl and other meats,Rest of world,15.7,14.2,15.6,5.7,18.6,20.7,11.5,10.3,8.7,5.2,12.0,10.9,3.3,3.6,8.2,8.3,6.1,3.3,5.6,4.7,8.4,9.7,5.2,7.6,7.8
Fowl and other meats,World,376.1,602.8,423.1,302.1,296.9,327.3,293.9,341.5,339.8,269.1,257.6,239.6,213.0,212.3,192.2,185.4,165.5,117.8,98.3,95.9,68.7,68.9,53.7,46.2,40.5
Prepared meats,Canada,841.5,786.4,653.4,533.0,490.3,436.2,401.4,370.8,342.5,296.3,277.2,275.6,281.1,252.6,239.2,259.3,268.2,279.5,278.3,330.2,313.2,240.8,229.3,221.4,173.0
Prepared meats,Brazil,390.1,480.9,496.0,323.9,325.9,281.6,234.7,288.5,309.0,221.8,226.3,198.3,147.1,85.4,255.3,303.0,335.6,295.8,203.9,194.8,150.7,129.7,94.2,93.7,125.0
Prepared meats,Italy,241.6,238.4,197.0,138.8,143.5,138.1,120.6,113.9,120.0,114.4,97.4,86.8,71.9,62.3,53.6,58.5,57.4,45.2,45.1,40.9,36.4,22.4,22.6,20.1,18.2
Prepared meats,Mexico,77.3,75.4,61.9,47.1,42.6,35.9,32.1,33.0,31.2,29.1,27.6,26.5,25.8,31.6,30.1,49.9,58.7,52.1,35.9,21.3,14.7,12.4,10.9,8.1,8.3
Prepared meats,Uruguay,64.1,67.9,54.3,45.5,51.6,45.6,43.1,42.4,42.0,32.3,32.9,34.9,43.7,17.4,12.3,9.9,30.4,23.3,23.9,13.3,16.1,9.1,9.4,5.0,4.7
Prepared meats,Poland,55.4,54.5,48.7,50.3,47.6,47.1,52.8,45.5,41.4,43.3,41.2,39.1,35.5,36.7,36.3,42.1,40.5,34.9,37.0,32.2,27.9,29.6,30.5,31.1,28.0
Prepared meats,Spain,48.1,51.3,47.9,34.3,34.0,34.0,27.4,24.4,17.3,19.4,16.5,14.4,15.0,9.7,11.2,11.5,9.6,8.8,7.3,7.0,5.6,4.5,2.7,2.7,2.2
Prepared meats,New Zealand,46.9,72.1,72.3,64.4,65.9,60.3,32.1,21.4,37.2,38.4,47.2,49.2,49.1,37.8,25.1,16.7,6.1,5.3,27.3,20.0,19.6,7.1,2.8,3.4,2.8
Prepared meats,Rest of world,131.6,151.2,184.1,155.1,122.6,125.9,116.7,102.6,105.0,89.6,84.5,75.5,145.7,118.4,100.7,118.6,121.1,155.3,174.2,176.4,153.0,156.7,165.8,180.7,184.9
Prepared meats,World,"1,896.6","1,978.1","1,815.6","1,392.4","1,324.0","1,204.7","1,060.9","1,042.5","1,045.6",884.6,850.8,800.3,814.9,651.9,763.8,869.5,927.6,900.2,832.9,836.1,737.2,612.3,568.2,566.2,547.1
nuts,Vietnam,954.2,"1,051.8","1,222.7","1,072.1","1,093.6","1,317.6","1,258.2",968.8,830.7,634.1,527.2,400.1,410.8,352.2,258.6,277.3,221.2,168.0,167.8,174.0,99.7,70.5,47.8,50.6,23.4
nuts,Mexico,689.6,621.3,666.9,649.9,763.9,804.4,638.2,641.3,486.0,439.3,306.1,347.4,331.3,236.7,234.6,194.6,165.9,174.9,146.3,147.7,99.2,71.2,47.3,87.7,75.1
nuts,Canada,130.1,185.8,226.3,163.5,155.1,159.2,153.6,136.3,135.8,97.3,85.2,73.5,43.8,35.2,39.5,46.2,35.7,33.1,30.0,29.2,26.1,30.2,30.6,26.8,27.1
nuts,Thailand,122.9,136.8,121.2,100.3,106.9,120.9,125.0,114.1,120.0,101.1,80.5,67.6,59.7,43.4,38.0,25.8,19.8,19.8,20.6,16.9,9.9,7.1,9.2,7.9,8.5
nuts,China ,71.5,100.2,82.5,86.2,106.0,122.7,97.2,109.6,121.5,111.4,116.2,123.7,93.0,107.1,106.0,110.7,95.0,88.2,74.4,65.6,45.4,38.8,28.3,22.1,32.6
nuts,Philippines,70.2,136.0,132.8,81.4,91.5,110.7,107.0,99.6,115.3,114.4,73.4,97.7,111.4,50.6,54.5,54.2,49.4,36.9,38.3,33.8,36.4,34.7,28.9,40.8,44.4
nuts,South Africa,43.8,82.8,61.6,71.5,127.4,81.5,57.2,53.1,65.2,48.4,42.2,40.9,34.3,28.5,15.9,14.2,11.1,13.0,22.2,19.4,16.3,11.1,11.1,10.5,7.2
nuts,India,42.2,43.2,54.9,47.3,65.8,97.2,235.1,157.4,244.3,233.0,285.1,285.8,318.0,191.1,175.1,242.7,204.6,220.7,269.0,259.5,194.8,220.7,222.9,249.4,297.9
nuts,Brazil,39.4,40.5,69.9,46.1,68.3,79.6,62.3,75.4,67.2,51.2,72.7,116.0,149.4,148.1,156.4,133.8,167.0,146.1,157.8,153.8,116.8,85.0,94.5,150.8,114.9
nuts,Rest of world,356.8,543.6,511.4,450.5,598.2,601.7,566.1,514.8,581.3,530.3,411.6,446.9,311.5,268.8,199.7,251.2,211.7,198.7,195.5,178.5,131.0,131.2,149.6,162.1,162.8
nuts,World,"2,520.7","2,942.0","3,150.2","2,768.8","3,176.7","3,495.5","3,299.9","2,870.4","2,767.3","2,360.5","2,000.2","1,999.6","1,863.2","1,461.7","1,278.3","1,350.7","1,181.4","1,099.4","1,121.9","1,078.4",775.6,700.5,670.2,808.7,793.9
Tree nuts,Vietnam,729.8,844.3,"1,082.8",982.3,"1,010.2","1,225.9","1,191.6",921.6,793.5,608.9,509.6,389.0,401.2,341.9,246.3,256.9,198.4,152.2,153.4,170.3,98.2,69.6,47.6,50.4,22.9
Tree nuts,Mexico,572.1,532.2,583.2,581.4,705.5,736.9,564.5,575.8,420.5,374.6,254.3,282.8,283.8,204.9,211.6,172.0,150.7,164.2,135.6,142.2,89.8,59.5,35.0,79.7,70.9
Tree nuts,Philippines,55.4,114.6,103.9,62.5,69.2,92.7,86.7,81.4,105.2,106.7,67.1,89.9,104.9,47.2,51.3,50.6,45.7,33.5,35.6,31.5,34.5,32.4,27.3,38.6,41.1
Tree nuts,China ,51.1,81.0,64.4,69.0,85.6,91.8,72.0,86.8,98.0,89.8,92.8,92.1,66.5,86.7,82.6,79.9,63.4,65.1,55.6,52.5,35.8,33.3,23.1,17.6,28.7
Tree nuts,South Africa,43.6,82.7,59.8,67.6,121.0,79.5,56.6,52.8,64.9,48.4,41.3,40.4,33.1,27.7,15.8,13.3,11.0,13.0,22.2,19.3,16.2,10.1,8.6,7.8,6.3
Tree nuts,Brazil,36.8,37.7,65.2,43.5,66.4,76.7,61.0,74.3,66.8,50.4,72.6,110.5,149.2,147.3,153.2,129.4,162.5,141.0,153.2,147.5,110.9,80.6,88.5,141.2,104.2
Tree nuts,Thailand,34.3,32.1,25.5,29.1,35.9,36.5,35.3,35.8,37.6,32.8,27.2,22.8,18.5,13.7,10.6,6.7,5.9,4.8,5.0,3.9,2.8,2.3,2.0,1.9,2.2
Tree nuts,Cote d'Ivoire,34.0,45.6,29.6,15.4,24.2,24.2,18.7,20.3,27.8,24.9,19.2,14.6,5.0,12.0,3.2,4.6,4.8,4.6,4.5,8.6,4.6,2.5,3.4,2.5,1.3
Tree nuts,Kenya,19.5,66.8,59.2,42.7,55.1,74.0,59.6,42.3,46.4,39.9,29.3,33.2,29.3,18.4,5.0,5.9,4.1,7.4,8.9,13.6,6.0,1.7,1.1,0.2,1.4
Tree nuts,Rest of world,161.3,272.9,292.3,260.4,390.0,414.3,541.4,458.5,580.6,533.3,490.3,455.4,489.2,352.0,295.0,396.8,342.1,362.2,408.1,380.5,273.3,282.0,298.2,343.5,392.6
Tree nuts,World,"1,737.9","2,109.9","2,365.9","2,153.9","2,563.1","2,852.5","2,687.4","2,349.6","2,241.3","1,909.7","1,603.7","1,530.7","1,580.7","1,251.8","1,074.6","1,116.1",988.6,948.0,982.1,969.9,672.1,574.0,534.8,683.4,671.6
Cashew nuts,Vietnam,722.9,825.6,"1,051.9",963.1,"1,004.9","1,215.5","1,187.3",917.6,791.1,606.9,508.3,387.6,400.2,341.6,245.9,256.2,197.7,152.0,152.5,167.3,97.2,69.6,47.6,50.4,22.9
Cashew nuts,Cote d'Ivoire,34.0,39.5,28.1,11.5,17.0,18.8,13.8,16.7,24.3,18.8,17.1,11.9,5.0,3.4,2.5,1.2,0.6,0.2,0.3,0.0,0.0,0.3,0.4,0.3,0.4
Cashew nuts,Brazil,24.7,22.0,39.5,30.2,48.3,57.0,54.8,67.6,46.1,41.5,59.8,102.8,141.4,139.7,146.4,120.3,145.3,123.4,120.4,125.0,100.3,72.5,81.6,125.9,97.3
Cashew nuts,Thailand,10.4,11.1,8.4,11.7,13.3,13.3,14.2,11.0,15.4,11.0,10.4,8.4,7.8,4.9,2.9,0.0,0.1,0.1,1.0,0.3,0.1,0.0,0.0,0.2,0.1
Cashew nuts,Nigeria,7.2,13.2,8.8,6.0,5.7,6.2,9.3,3.1,1.0,1.0,3.3,2.9,4.4,3.3,2.9,2.5,1.4,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.1
Cashew nuts,India,7.0,11.4,25.5,19.2,37.0,65.5,198.8,132.2,218.9,214.5,265.0,265.6,307.6,184.9,169.3,233.2,198.1,215.0,261.4,251.3,185.1,212.8,215.3,241.4,287.0
Cashew nuts,Benin,2.9,0.8,1.7,3.2,7.6,16.0,16.3,4.5,3.9,3.5,2.6,0.8,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cashew nuts,Rest of world,8.5,10.7,21.1,37.7,50.0,56.7,70.6,64.2,49.6,44.8,46.9,30.6,25.4,28.5,20.8,27.7,24.2,19.7,15.7,8.6,6.9,6.4,7.7,21.6,18.3
Cashew nuts,World,817.6,934.3,"1,185.0","1,082.6","1,183.8","1,449.0","1,565.1","1,216.9","1,150.3",942.0,913.4,810.6,891.9,706.3,590.9,641.1,567.4,510.6,551.4,552.6,389.7,361.7,352.8,440.0,426.1
Prepared tree nuts,Vietnam,224.1,207.3,139.7,89.6,83.3,91.5,66.4,47.0,37.0,24.9,17.3,10.7,8.9,10.0,12.0,20.0,22.7,15.5,14.2,3.4,1.5,0.9,0.1,0.1,0.4
Prepared tree nuts,Thailand,88.2,104.2,95.1,70.5,70.5,83.8,89.1,77.8,81.9,67.7,52.8,44.3,41.0,29.5,27.1,19.0,13.8,14.8,15.6,12.9,7.1,4.6,7.1,5.9,6.2
Prepared tree nuts,Canada,73.5,122.0,151.1,102.5,96.4,99.3,96.8,80.8,86.2,52.6,29.0,22.9,20.2,13.0,12.3,14.1,11.5,10.4,9.0,8.8,6.2,8.0,6.2,2.8,2.7
Prepared tree nuts,Mexico,50.8,35.8,38.7,30.6,24.0,26.6,34.8,31.8,33.3,31.1,18.2,17.8,19.0,12.1,7.8,4.7,3.2,2.1,1.9,1.2,1.6,1.3,1.2,0.1,0.1
Prepared tree nuts,India,27.1,22.8,19.6,19.3,19.8,20.9,27.7,17.7,14.0,10.4,15.2,16.1,8.9,4.7,4.0,3.7,4.4,4.0,5.1,5.5,7.8,6.8,5.8,6.8,9.8
Prepared tree nuts,Turkey,25.5,22.9,21.6,18.6,17.1,15.7,15.9,12.0,16.9,24.6,20.4,13.9,14.5,12.2,8.4,12.1,9.7,9.0,9.4,5.5,4.7,1.3,2.2,1.8,1.0
Prepared tree nuts,Israel,21.8,30.4,26.8,30.2,33.3,30.2,22.8,26.5,37.7,38.9,31.4,18.9,13.8,9.4,7.3,8.0,6.7,3.4,3.4,2.3,1.5,0.9,1.1,0.7,0.4
Prepared tree nuts,Rest of world,116.7,140.8,144.4,111.2,124.2,122.0,111.3,100.5,95.2,85.4,79.7,72.3,57.2,54.2,60.7,63.2,58.7,46.8,40.5,32.8,23.8,20.5,22.2,27.7,28.9
Prepared tree nuts,World,627.7,686.2,637.0,472.5,468.6,490.0,464.8,394.1,402.2,335.6,264.0,216.9,183.5,145.1,139.6,144.8,130.7,106.0,99.1,72.4,54.2,44.3,45.9,45.9,49.5
Ground nuts,Mexico,66.7,53.2,45.0,37.9,34.4,40.9,38.9,33.6,32.3,33.7,33.6,46.9,28.5,19.7,15.2,18.0,12.0,8.6,8.8,4.3,7.8,10.3,11.2,7.9,4.0
Ground nuts,Canada,55.3,56.3,57.8,60.5,58.6,59.8,56.3,54.6,48.0,43.3,55.4,50.0,22.8,20.6,25.9,31.2,23.1,21.5,19.9,19.1,19.2,21.7,24.0,23.4,23.8
Ground nuts,Argentina,14.2,18.7,20.0,15.2,26.6,29.7,33.9,20.1,27.2,21.1,28.1,117.0,31.2,14.6,12.6,27.0,17.0,6.5,3.9,2.9,12.6,39.1,43.4,36.8,36.2
Ground nuts,India,5.3,4.7,4.4,4.4,4.1,4.3,4.0,4.1,3.8,3.3,0.9,1.4,0.2,0.2,0.5,0.4,0.1,1.0,1.8,2.3,1.6,0.8,0.8,0.9,1.0
Ground nuts,Paraguay,4.0,1.9,3.4,1.7,1.3,0.8,0.8,0.3,0.1,0.3,0.9,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ground nuts,Rest of world,9.7,11.1,16.7,22.7,20.0,17.5,13.8,14.0,12.4,13.5,13.6,35.2,15.9,9.7,10.0,13.2,9.8,7.8,6.3,7.5,8.0,10.3,10.2,10.5,7.8
Ground nuts,World,155.2,145.9,147.3,142.4,145.0,153.0,147.7,126.7,123.8,115.2,132.5,252.0,99.1,64.8,64.2,89.8,62.0,45.4,40.7,36.1,49.2,82.2,89.6,79.5,72.8
"Sauces, soups, prepared foods",Singapore,"3,046.1","4,069.3","3,461.3","3,205.2","2,973.4","2,610.2",6.1,4.9,6.5,8.4,8.0,8.1,8.5,6.8,5.4,5.9,6.4,3.0,4.5,5.3,5.3,6.2,4.5,3.0,2.8
"Sauces, soups, prepared foods",Canada,"1,831.7","1,843.9","1,664.8","1,419.7","1,306.4","1,265.2","1,165.9","1,050.5","1,080.1","1,106.9","1,090.4","1,076.9","1,005.0",909.1,857.5,953.6,883.4,879.8,781.3,669.4,483.6,435.0,392.5,332.3,301.7
"Sauces, soups, prepared foods",Italy,782.2,665.7,600.0,459.7,375.1,364.0,311.3,269.6,262.5,250.8,235.5,210.7,196.4,169.5,167.9,178.5,161.7,139.8,128.8,117.6,117.0,113.5,90.6,91.9,81.6
"Sauces, soups, prepared foods",Mexico,750.6,690.5,516.6,437.8,379.3,344.3,314.8,304.0,283.7,294.3,308.7,283.2,298.6,296.2,237.4,246.4,240.9,238.7,209.5,190.7,130.5,97.1,75.5,64.6,53.0
"Sauces, soups, prepared foods",China ,536.4,609.9,508.7,470.7,391.7,374.9,295.2,231.9,200.6,178.5,176.0,159.4,148.9,126.8,107.3,122.3,96.2,76.1,62.1,55.6,50.0,52.1,41.3,34.1,32.1
"Sauces, soups, prepared foods",Thailand,308.6,350.4,310.8,328.2,292.5,276.6,255.9,225.1,226.9,240.9,226.9,210.8,209.4,182.7,152.1,159.0,134.5,119.7,100.4,82.2,77.2,71.6,59.0,45.1,43.8
"Sauces, soups, prepared foods",Germany,219.0,215.4,206.2,186.7,160.0,148.0,124.1,121.9,115.0,127.8,116.0,101.5,82.3,75.6,72.4,60.1,49.6,41.4,33.7,28.2,26.6,20.3,23.3,28.3,31.6
"Sauces, soups, prepared foods",South Korea,214.2,222.0,196.6,172.9,122.0,105.0,93.3,87.4,79.3,76.7,71.4,65.3,64.7,61.6,51.4,52.4,58.0,61.6,45.9,33.4,28.3,24.0,17.5,17.2,16.1
"Sauces, soups, prepared foods",Rest of world,"2,452.2","2,547.5","2,318.2","1,920.5","1,592.5","1,500.2","1,339.4","1,347.6","1,207.3","1,142.0","1,107.8","1,065.6",975.7,898.5,766.0,681.4,698.4,693.4,646.7,629.3,532.0,507.4,419.6,364.6,381.9
"Sauces, soups, prepared foods",World,"10,141.0","11,214.6","9,783.2","8,601.4","7,592.9","6,988.4","3,906.0","3,642.9","3,461.9","3,426.3","3,340.7","3,181.5","2,989.5","2,726.8","2,417.4","2,459.6","2,329.1","2,253.5","2,012.9","1,811.7","1,450.5","1,327.2","1,123.8",981.1,944.6
Essential oils,Ireland,"3,508.7","3,859.7","3,022.6","2,851.3","2,832.6","2,768.8","2,264.3","2,185.5","2,344.9","2,076.3","1,970.6","1,768.8","1,783.3","1,783.5","1,742.3","2,000.8","1,920.3","1,977.1","1,992.5","1,631.9",900.9,1.9,1.6,1.8,31.5
